Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","46","*","Unofficial figure"
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","94770","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","101966","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","90","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","7","R","Estimated data using trading partners database"
"TP","Crops and livestock products","54","Denmark","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","33812","","Official data"
"TP","Crops and livestock products","54","Denmark","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","104755","","Official data"
"TP","Crops and livestock products","54","Denmark","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","73950","","Official data"
"TP","Crops and livestock products","54","Denmark","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","136979","","Official data"
"TP","Crops and livestock products","72","Djibouti","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","2462","R","Estimated data using trading partners database"
"TP","Crops and livestock products","72","Djibouti","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","4057","R","Estimated data using trading partners database"
"TP","Crops and livestock products","55","Dominica","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","3772","R","Estimated data using trading partners database"
"TP","Crops and livestock products","55","Dominica","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","5862","R","Estimated data using trading partners database"
"TP","Crops and livestock products","55","Dominica","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","55","Dominica","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","56","Dominican Republic","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","21674","R","Estimated data using trading partners database"
"TP","Crops and livestock products","56","Dominican Republic","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","33885","R","Estimated data using trading partners database"
"TP","Crops and livestock products","56","Dominican Republic","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","5500","F","FAO estimate"
"TP","Crops and livestock products","56","Dominican Republic","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","3651","","Official data"
"TP","Crops and livestock products","59","Egypt","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","109549","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","59","Egypt","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","155327","","Official data"
"TP","Crops and livestock products","59","Egypt","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","160","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","59","Egypt","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","599","","Official data"
"TP","Crops and livestock products","60","El Salvador","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","10525","","Official data"
"TP","Crops and livestock products","60","El Salvador","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","14284","","Official data"
"TP","Crops and livestock products","60","El Salvador","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","1765","","Official data"
"TP","Crops and livestock products","60","El Salvador","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1886","","Official data"
"TP","Crops and livestock products","61","Equatorial Guinea","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","18645","R","Estimated data using trading partners database"
"TP","Crops and livestock products","61","Equatorial Guinea","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","22630","R","Estimated data using trading partners database"
