Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","21","Brazil","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","4284461","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","21","Brazil","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","7092181","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","239","British Virgin Islands","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","1900","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","239","British Virgin Islands","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","4241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","239","British Virgin Islands","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","239","British Virgin Islands","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","26","Brunei Darussalam","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","3465","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","26","Brunei Darussalam","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","7834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","26","Brunei Darussalam","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","29","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","26","Brunei Darussalam","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","64","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","27","Bulgaria","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","108460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","27","Bulgaria","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","123506","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","27","Bulgaria","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","44573","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","27","Bulgaria","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","173606","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","233","Burkina Faso","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","233","Burkina Faso","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","29","Burundi","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
