Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","12","Bahamas","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","617","Fc","Calculated data"
"FBS","New Food Balances","12","Bahamas","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","604","Fc","Calculated data"
"FBS","New Food Balances","12","Bahamas","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","42.88","Fc","Calculated data"
"FBS","New Food Balances","12","Bahamas","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","42.01","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","157977.15","S","Standardized data"
"FBS","New Food Balances","16","Bangladesh","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","159685.42","S","Standardized data"
"FBS","New Food Balances","16","Bangladesh","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","2573","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","2596","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","59.6","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","60.28","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","118","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","123","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","11.69","Fc","Calculated data"
"FBS","New Food Balances","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","11.96","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","285.8","S","Standardized data"
"FBS","New Food Balances","14","Barbados","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","286.23","S","Standardized data"
"FBS","New Food Balances","14","Barbados","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","2926","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","2896","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","90.4","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","89.25","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","704","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","700","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","51.3","Fc","Calculated data"
"FBS","New Food Balances","14","Barbados","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","50.37","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","9445.64","S","Standardized data"
"FBS","New Food Balances","57","Belarus","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","9450.23","S","Standardized data"
"FBS","New Food Balances","57","Belarus","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3295","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3289","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","91.99","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","94.1","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","790","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","807","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","50.1","Fc","Calculated data"
"FBS","New Food Balances","57","Belarus","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","50.99","Fc","Calculated data"
"FBS","New Food Balances","255","Belgium","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","11354.42","S","Standardized data"
"FBS","New Food Balances","255","Belgium","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","11419.75","S","Standardized data"
"FBS","New Food Balances","255","Belgium","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3759","Fc","Calculated data"
"FBS","New Food Balances","255","Belgium","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3768","Fc","Calculated data"
"FBS","New Food Balances","255","Belgium","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","100.4","Fc","Calculated data"
"FBS","New Food Balances","255","Belgium","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","101.55","Fc","Calculated data"
"FBS","New Food Balances","255","Belgium","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","1026","Fc","Calculated data"
"FBS","New Food Balances","255","Belgium","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1067","Fc","Calculated data"
"FBS","New Food Balances","255","Belgium","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","56.16","Fc","Calculated data"
